date,origin,dest,pct_leavers,netflow,origin_lat,origin_lon,dest_lat,dest_lon,origin_city,dest_city
2017/7/1,"Las Vegas, NV","Portland, OR",3.20%,3837,36.2333,-115.2654,45.5371,-122.65,Las Vegas,Portland
2017/7/1,"Las Vegas, NV","Denver, CO",2.70%,3837,36.2333,-115.2654,39.762,-104.8758,Las Vegas,Denver
2017/7/1,"Las Vegas, NV","Reno, NV",2.40%,3837,36.2333,-115.2654,39.5497,-119.8483,Las Vegas,Reno
2017/7/1,"Las Vegas, NV","Dallas, TX",1.90%,3837,36.2333,-115.2654,32.7935,-96.7667,Las Vegas,Dallas
2017/7/1,"Los Angeles, CA","San Diego, CA",27.60%,-15889,34.1141,-118.4068,32.8313,-117.1222,Los Angeles,San Diego
2017/7/1,"Los Angeles, CA","Las Vegas, NV",8.40%,-15889,34.1141,-118.4068,36.2333,-115.2654,Los Angeles,Las Vegas
2017/7/1,"Los Angeles, CA","San Jose, CA",6.50%,-15889,34.1141,-118.4068,37.3012,-121.848,Los Angeles,San Jose
2017/7/1,"Los Angeles, CA","Phoenix, AZ",5.90%,-15889,34.1141,-118.4068,33.5722,-112.0892,Los Angeles,Phoenix
2017/7/1,"Los Angeles, CA","Seattle, WA",5.70%,-15889,34.1141,-118.4068,47.6211,-122.3244,Los Angeles,Seattle
2017/7/1,"Los Angeles, CA","Portland, OR",3.60%,-15889,34.1141,-118.4068,45.5371,-122.65,Los Angeles,Portland
2017/7/1,"Los Angeles, CA","Dallas, TX",3.10%,-15889,34.1141,-118.4068,32.7935,-96.7667,Los Angeles,Dallas
2017/7/1,"Los Angeles, CA","Sacramento, CA",2.10%,-15889,34.1141,-118.4068,38.5677,-121.4685,Los Angeles,Sacramento
2017/7/1,"Los Angeles, CA","Chicago, IL",2.00%,-15889,34.1141,-118.4068,41.8375,-87.6866,Los Angeles,Chicago
2017/7/1,"Los Angeles, CA","Denver, CO",1.90%,-15889,34.1141,-118.4068,39.762,-104.8758,Los Angeles,Denver
2017/7/1,"Miami, FL","Orlando, FL",9.60%,1324,25.784,-80.2101,28.4773,-81.337,Miami,Orlando
2017/7/1,"Miami, FL","Atlanta, GA",8.60%,1324,25.784,-80.2101,33.7628,-84.422,Miami,Atlanta
2017/7/1,"Miami, FL","Washington, DC",6.00%,1324,25.784,-80.2101,38.9047,-77.0163,Miami,Washington
2017/7/1,"Miami, FL","New York, NY",5.80%,1324,25.784,-80.2101,40.6943,-73.9249,Miami,New York
2017/7/1,"Miami, FL","Los Angeles, CA",5.80%,1324,25.784,-80.2101,34.1141,-118.4068,Miami,Los Angeles
2017/7/1,"Miami, FL","Cape Coral, FL",5.50%,1324,25.784,-80.2101,26.6443,-81.9957,Miami,Cape Coral
2017/7/1,"Miami, FL","Tampa, FL",5.20%,1324,25.784,-80.2101,27.9945,-82.4447,Miami,Tampa
2017/7/1,"Miami, FL","Chicago, IL",5.00%,1324,25.784,-80.2101,41.8375,-87.6866,Miami,Chicago
2017/7/1,"Miami, FL","Boston, MA",3.60%,1324,25.784,-80.2101,42.3188,-71.0852,Miami,Boston
2017/7/1,"Miami, FL","Seattle, WA",2.60%,1324,25.784,-80.2101,47.6211,-122.3244,Miami,Seattle
2017/7/1,"Milwaukee, WI","Chicago, IL",40.50%,-152,43.0642,-87.9675,41.8375,-87.6866,Milwaukee,Chicago
2017/7/1,"Milwaukee, WI","Minneapolis, MN",21.00%,-152,43.0642,-87.9675,44.9635,-93.2678,Milwaukee,Minneapolis
2017/7/1,"Milwaukee, WI","Madison, WI",3.10%,-152,43.0642,-87.9675,43.0822,-89.393,Milwaukee,Madison
2017/7/1,"Milwaukee, WI","Phoenix, AZ",2.80%,-152,43.0642,-87.9675,33.5722,-112.0892,Milwaukee,Phoenix
2017/7/1,"Milwaukee, WI","Seattle, WA",2.30%,-152,43.0642,-87.9675,47.6211,-122.3244,Milwaukee,Seattle
2017/7/1,"Milwaukee, WI","Los Angeles, CA",1.90%,-152,43.0642,-87.9675,34.1141,-118.4068,Milwaukee,Los Angeles
2017/7/1,"Milwaukee, WI","Denver, CO",1.90%,-152,43.0642,-87.9675,39.762,-104.8758,Milwaukee,Denver
2017/7/1,"Milwaukee, WI","Dallas, TX",1.40%,-152,43.0642,-87.9675,32.7935,-96.7667,Milwaukee,Dallas
2017/7/1,"Milwaukee, WI","Atlanta, GA",1.40%,-152,43.0642,-87.9675,33.7628,-84.422,Milwaukee,Atlanta
2017/7/1,"Milwaukee, WI","San Diego, CA",1.20%,-152,43.0642,-87.9675,32.8313,-117.1222,Milwaukee,San Diego
2017/7/1,"Minneapolis, MN","Chicago, IL",18.50%,349,44.9635,-93.2678,41.8375,-87.6866,Minneapolis,Chicago
2017/7/1,"Minneapolis, MN","Los Angeles, CA",8.50%,349,44.9635,-93.2678,34.1141,-118.4068,Minneapolis,Los Angeles
2017/7/1,"Minneapolis, MN","Seattle, WA",8.10%,349,44.9635,-93.2678,47.6211,-122.3244,Minneapolis,Seattle
2017/7/1,"Minneapolis, MN","Phoenix, AZ",6.50%,349,44.9635,-93.2678,33.5722,-112.0892,Minneapolis,Phoenix
2017/7/1,"Minneapolis, MN","Milwaukee, WI",5.90%,349,44.9635,-93.2678,43.0642,-87.9675,Minneapolis,Milwaukee
2017/7/1,"Minneapolis, MN","San Jose, CA",3.70%,349,44.9635,-93.2678,37.3012,-121.848,Minneapolis,San Jose
2017/7/1,"Minneapolis, MN","Denver, CO",3.60%,349,44.9635,-93.2678,39.762,-104.8758,Minneapolis,Denver
2017/7/1,"Minneapolis, MN","Portland, OR",3.30%,349,44.9635,-93.2678,45.5371,-122.65,Minneapolis,Portland
2017/7/1,"Minneapolis, MN","Washington, DC",3.00%,349,44.9635,-93.2678,38.9047,-77.0163,Minneapolis,Washington
2017/7/1,"Minneapolis, MN","Dallas, TX",2.50%,349,44.9635,-93.2678,32.7935,-96.7667,Minneapolis,Dallas
2017/7/1,"Nashville, TN","Knoxville, TN",6.30%,1653,36.1715,-86.7842,35.9692,-83.9496,Nashville,Knoxville
2017/7/1,"Nashville, TN","Los Angeles, CA",5.80%,1653,36.1715,-86.7842,34.1141,-118.4068,Nashville,Los Angeles
2017/7/1,"Nashville, TN","Atlanta, GA",5.70%,1653,36.1715,-86.7842,33.7628,-84.422,Nashville,Atlanta
2017/7/1,"Nashville, TN","Chicago, IL",5.40%,1653,36.1715,-86.7842,41.8375,-87.6866,Nashville,Chicago
2017/7/1,"Nashville, TN","Washington, DC",4.80%,1653,36.1715,-86.7842,38.9047,-77.0163,Nashville,Washington
2017/7/1,"Nashville, TN","Seattle, WA",4.80%,1653,36.1715,-86.7842,47.6211,-122.3244,Nashville,Seattle
2017/7/1,"Nashville, TN","Memphis, TN",3.30%,1653,36.1715,-86.7842,35.1087,-89.9663,Nashville,Memphis
2017/7/1,"Nashville, TN","Denver, CO",3.20%,1653,36.1715,-86.7842,39.762,-104.8758,Nashville,Denver
2017/7/1,"Nashville, TN","Indianapolis, IN",3.00%,1653,36.1715,-86.7842,39.7771,-86.1458,Nashville,Indianapolis
2017/7/1,"Nashville, TN","Miami, FL",2.90%,1653,36.1715,-86.7842,25.784,-80.2101,Nashville,Miami
2017/7/1,"New York, NY","Boston, MA",18.60%,-16647,40.6943,-73.9249,42.3188,-71.0852,New York,Boston
2017/7/1,"New York, NY","Atlanta, GA",9.20%,-16647,40.6943,-73.9249,33.7628,-84.422,New York,Atlanta
2017/7/1,"New York, NY","Washington, DC",7.50%,-16647,40.6943,-73.9249,38.9047,-77.0163,New York,Washington
2017/7/1,"New York, NY","Philadelphia, PA",7.50%,-16647,40.6943,-73.9249,40.0077,-75.1339,New York,Philadelphia
2017/7/1,"New York, NY","Los Angeles, CA",6.40%,-16647,40.6943,-73.9249,34.1141,-118.4068,New York,Los Angeles
2017/7/1,"New York, NY","Miami, FL",5.00%,-16647,40.6943,-73.9249,25.784,-80.2101,New York,Miami
2017/7/1,"New York, NY","Chicago, IL",4.10%,-16647,40.6943,-73.9249,41.8375,-87.6866,New York,Chicago
2017/7/1,"New York, NY","Nashville, TN",3.40%,-16647,40.6943,-73.9249,36.1715,-86.7842,New York,Nashville
2017/7/1,"New York, NY","Raleigh, NC",3.40%,-16647,40.6943,-73.9249,35.8324,-78.6429,New York,Raleigh
2017/7/1,"New York, NY","Charlotte, NC",3.20%,-16647,40.6943,-73.9249,35.2083,-80.8303,New York,Charlotte
2017/7/1,"North Port, FL","Tampa, FL",19.40%,468,27.0576,-82.1977,27.9945,-82.4447,North Port,Tampa
2017/7/1,"North Port, FL","Chicago, IL",6.30%,468,27.0576,-82.1977,41.8375,-87.6866,North Port,Chicago
2017/7/1,"North Port, FL","Washington, DC",5.90%,468,27.0576,-82.1977,38.9047,-77.0163,North Port,Washington
2017/7/1,"North Port, FL","Cape Coral, FL",5.20%,468,27.0576,-82.1977,26.6443,-81.9957,North Port,Cape Coral
2017/7/1,"North Port, FL","Miami, FL",4.90%,468,27.0576,-82.1977,25.784,-80.2101,North Port,Miami
2017/7/1,"North Port, FL","Atlanta, GA",4.20%,468,27.0576,-82.1977,33.7628,-84.422,North Port,Atlanta
2017/7/1,"North Port, FL","Philadelphia, PA",3.80%,468,27.0576,-82.1977,40.0077,-75.1339,North Port,Philadelphia
2017/7/1,"North Port, FL","Boston, MA",3.50%,468,27.0576,-82.1977,42.3188,-71.0852,North Port,Boston
2017/7/1,"North Port, FL","Los Angeles, CA",3.50%,468,27.0576,-82.1977,34.1141,-118.4068,North Port,Los Angeles
2017/7/1,"Orlando, FL","Tampa, FL",22.80%,345,28.4773,-81.337,27.9945,-82.4447,Orlando,Tampa
2017/7/1,"Orlando, FL","Jacksonville, FL",10.90%,345,28.4773,-81.337,30.3322,-81.6749,Orlando,Jacksonville
2017/7/1,"Orlando, FL","Miami, FL",6.00%,345,28.4773,-81.337,25.784,-80.2101,Orlando,Miami
2017/7/1,"Orlando, FL","Washington, DC",5.20%,345,28.4773,-81.337,38.9047,-77.0163,Orlando,Washington
2017/7/1,"Orlando, FL","Lakeland, FL",5.20%,345,28.4773,-81.337,28.0557,-81.9545,Orlando,Lakeland
2017/7/1,"Orlando, FL","North Port, FL",4.00%,345,28.4773,-81.337,27.0576,-82.1977,Orlando,North Port
2017/7/1,"Orlando, FL","Atlanta, GA",4.00%,345,28.4773,-81.337,33.7628,-84.422,Orlando,Atlanta
2017/7/1,"Orlando, FL","Chicago, IL",3.90%,345,28.4773,-81.337,41.8375,-87.6866,Orlando,Chicago
2017/7/1,"Orlando, FL","Cape Coral, FL",3.40%,345,28.4773,-81.337,26.6443,-81.9957,Orlando,Cape Coral
2017/7/1,"Orlando, FL","Los Angeles, CA",3.00%,345,28.4773,-81.337,34.1141,-118.4068,Orlando,Los Angeles
2017/7/1,"Philadelphia, PA","New York, NY",24.60%,1472,40.0077,-75.1339,40.6943,-73.9249,Philadelphia,New York
2017/7/1,"Philadelphia, PA","Washington, DC",16.60%,1472,40.0077,-75.1339,38.9047,-77.0163,Philadelphia,Washington
2017/7/1,"Philadelphia, PA","Los Angeles, CA",5.00%,1472,40.0077,-75.1339,34.1141,-118.4068,Philadelphia,Los Angeles
2017/7/1,"Philadelphia, PA","Boston, MA",4.30%,1472,40.0077,-75.1339,42.3188,-71.0852,Philadelphia,Boston
2017/7/1,"Philadelphia, PA","Miami, FL",4.00%,1472,40.0077,-75.1339,25.784,-80.2101,Philadelphia,Miami
2017/7/1,"Philadelphia, PA","Seattle, WA",3.30%,1472,40.0077,-75.1339,47.6211,-122.3244,Philadelphia,Seattle
2017/7/1,"Philadelphia, PA","San Jose, CA",3.10%,1472,40.0077,-75.1339,37.3012,-121.848,Philadelphia,San Jose
2017/7/1,"Philadelphia, PA","Atlanta, GA",2.90%,1472,40.0077,-75.1339,33.7628,-84.422,Philadelphia,Atlanta
2017/7/1,"Philadelphia, PA","Chicago, IL",2.70%,1472,40.0077,-75.1339,41.8375,-87.6866,Philadelphia,Chicago
2017/7/1,"Philadelphia, PA","Phoenix, AZ",2.20%,1472,40.0077,-75.1339,33.5722,-112.0892,Philadelphia,Phoenix
2017/7/1,"Phoenix, AZ","Los Angeles, CA",14.90%,3200,33.5722,-112.0892,34.1141,-118.4068,Phoenix,Los Angeles
2017/7/1,"Phoenix, AZ","Seattle, WA",9.10%,3200,33.5722,-112.0892,47.6211,-122.3244,Phoenix,Seattle
2017/7/1,"Phoenix, AZ","San Diego, CA",8.60%,3200,33.5722,-112.0892,32.8313,-117.1222,Phoenix,San Diego
2017/7/1,"Phoenix, AZ","Portland, OR",4.80%,3200,33.5722,-112.0892,45.5371,-122.65,Phoenix,Portland
2017/7/1,"Phoenix, AZ","Chicago, IL",4.80%,3200,33.5722,-112.0892,41.8375,-87.6866,Phoenix,Chicago
2017/7/1,"Phoenix, AZ","San Jose, CA",4.60%,3200,33.5722,-112.0892,37.3012,-121.848,Phoenix,San Jose
2017/7/1,"Phoenix, AZ","Las Vegas, NV",4.50%,3200,33.5722,-112.0892,36.2333,-115.2654,Phoenix,Las Vegas
2017/7/1,"Phoenix, AZ","Tucson, AZ",4.50%,3200,33.5722,-112.0892,32.1541,-110.8787,Phoenix,Tucson
2017/7/1,"Phoenix, AZ","Denver, CO",4.40%,3200,33.5722,-112.0892,39.762,-104.8758,Phoenix,Denver
2017/7/1,"Phoenix, AZ","Dallas, TX",2.70%,3200,33.5722,-112.0892,32.7935,-96.7667,Phoenix,Dallas
2017/7/1,"Portland, OR","Seattle, WA",17.60%,983,45.5371,-122.65,47.6211,-122.3244,Portland,Seattle
2017/7/1,"Portland, OR","Bend, OR",12.70%,983,45.5371,-122.65,44.0563,-121.3095,Portland,Bend
2017/7/1,"Portland, OR","Las Vegas, NV",9.30%,983,45.5371,-122.65,36.2333,-115.2654,Portland,Las Vegas
2017/7/1,"Portland, OR","Eugene, OR",7.90%,983,45.5371,-122.65,44.0564,-123.1174,Portland,Eugene
2017/7/1,"Portland, OR","Los Angeles, CA",7.50%,983,45.5371,-122.65,34.1141,-118.4068,Portland,Los Angeles
2017/7/1,"Portland, OR","Phoenix, AZ",5.20%,983,45.5371,-122.65,33.5722,-112.0892,Portland,Phoenix
2017/7/1,"Portland, OR","San Jose, CA",4.50%,983,45.5371,-122.65,37.3012,-121.848,Portland,San Jose
2017/7/1,"Portland, OR","San Diego, CA",2.20%,983,45.5371,-122.65,32.8313,-117.1222,Portland,San Diego
2017/7/1,"Portland, OR","Dallas, TX",1.80%,983,45.5371,-122.65,32.7935,-96.7667,Portland,Dallas
2017/7/1,"Portland, OR","Chicago, IL",1.50%,983,45.5371,-122.65,41.8375,-87.6866,Portland,Chicago
2017/7/1,"Raleigh, NC","Washington, DC",11.80%,1333,35.8324,-78.6429,38.9047,-77.0163,Raleigh,Washington
2017/7/1,"Raleigh, NC","Greensboro, NC",8.40%,1333,35.8324,-78.6429,36.0956,-79.8271,Raleigh,Greensboro
2017/7/1,"Raleigh, NC","Charlotte, NC",7.40%,1333,35.8324,-78.6429,35.2083,-80.8303,Raleigh,Charlotte
2017/7/1,"Raleigh, NC","Seattle, WA",6.50%,1333,35.8324,-78.6429,47.6211,-122.3244,Raleigh,Seattle
2017/7/1,"Raleigh, NC","San Jose, CA",5.40%,1333,35.8324,-78.6429,37.3012,-121.848,Raleigh,San Jose
2017/7/1,"Raleigh, NC","Boston, MA",4.50%,1333,35.8324,-78.6429,42.3188,-71.0852,Raleigh,Boston
2017/7/1,"Raleigh, NC","Los Angeles, CA",4.20%,1333,35.8324,-78.6429,34.1141,-118.4068,Raleigh,Los Angeles
2017/7/1,"Raleigh, NC","New York, NY",4.00%,1333,35.8324,-78.6429,40.6943,-73.9249,Raleigh,New York
2017/7/1,"Raleigh, NC","Atlanta, GA",3.40%,1333,35.8324,-78.6429,33.7628,-84.422,Raleigh,Atlanta
2017/7/1,"Raleigh, NC","Asheville, NC",3.00%,1333,35.8324,-78.6429,35.5707,-82.5537,Raleigh,Asheville
2017/7/1,"Sacramento, CA","San Jose, CA",30.00%,5081,38.5677,-121.4685,37.3012,-121.848,Sacramento,San Jose
2017/7/1,"Sacramento, CA","Los Angeles, CA",11.80%,5081,38.5677,-121.4685,34.1141,-118.4068,Sacramento,Los Angeles
2017/7/1,"Sacramento, CA","Seattle, WA",6.70%,5081,38.5677,-121.4685,47.6211,-122.3244,Sacramento,Seattle
2017/7/1,"Sacramento, CA","San Diego, CA",5.10%,5081,38.5677,-121.4685,32.8313,-117.1222,Sacramento,San Diego
2017/7/1,"Sacramento, CA","Portland, OR",3.70%,5081,38.5677,-121.4685,45.5371,-122.65,Sacramento,Portland
2017/7/1,"Sacramento, CA","Reno, NV",3.70%,5081,38.5677,-121.4685,39.5497,-119.8483,Sacramento,Reno
2017/7/1,"Sacramento, CA","Modesto, CA",2.60%,5081,38.5677,-121.4685,37.6375,-121.0028,Sacramento,Modesto
2017/7/1,"Sacramento, CA","Las Vegas, NV",2.30%,5081,38.5677,-121.4685,36.2333,-115.2654,Sacramento,Las Vegas
2017/7/1,"Sacramento, CA","Phoenix, AZ",2.30%,5081,38.5677,-121.4685,33.5722,-112.0892,Sacramento,Phoenix
2017/7/1,"Sacramento, CA","Dallas, TX",1.80%,5081,38.5677,-121.4685,32.7935,-96.7667,Sacramento,Dallas
2017/7/1,"Salinas, CA","San Jose, CA",32.30%,509,36.6883,-121.6317,37.3012,-121.848,Salinas,San Jose
2017/7/1,"Salinas, CA","Los Angeles, CA",9.60%,509,36.6883,-121.6317,34.1141,-118.4068,Salinas,Los Angeles
2017/7/1,"Salinas, CA","Sacramento, CA",6.70%,509,36.6883,-121.6317,38.5677,-121.4685,Salinas,Sacramento
2017/7/1,"Salinas, CA","Seattle, WA",6.00%,509,36.6883,-121.6317,47.6211,-122.3244,Salinas,Seattle
2017/7/1,"Salinas, CA","San Diego, CA",4.30%,509,36.6883,-121.6317,32.8313,-117.1222,Salinas,San Diego
2017/7/1,"Salinas, CA","Washington, DC",4.10%,509,36.6883,-121.6317,38.9047,-77.0163,Salinas,Washington
2017/7/1,"Salinas, CA","San Luis Obispo, CA",3.80%,509,36.6883,-121.6317,35.2669,-120.669,Salinas,San Luis Obispo
2017/7/1,"Salinas, CA","Las Vegas, NV",2.90%,509,36.6883,-121.6317,36.2333,-115.2654,Salinas,Las Vegas
2017/7/1,"Salinas, CA","Fresno, CA",2.90%,509,36.6883,-121.6317,36.783,-119.7939,Salinas,Fresno
2017/7/1,"Salinas, CA","Phoenix, AZ",2.40%,509,36.6883,-121.6317,33.5722,-112.0892,Salinas,Phoenix
2017/7/1,"Salt Lake City, UT","Los Angeles, CA",12.50%,633,40.7776,-111.9311,34.1141,-118.4068,Salt Lake City,Los Angeles
2017/7/1,"Salt Lake City, UT","Seattle, WA",10.80%,633,40.7776,-111.9311,47.6211,-122.3244,Salt Lake City,Seattle
2017/7/1,"Salt Lake City, UT","Portland, OR",6.60%,633,40.7776,-111.9311,45.5371,-122.65,Salt Lake City,Portland
2017/7/1,"Salt Lake City, UT","Phoenix, AZ",5.90%,633,40.7776,-111.9311,33.5722,-112.0892,Salt Lake City,Phoenix
2017/7/1,"Salt Lake City, UT","Las Vegas, NV",5.40%,633,40.7776,-111.9311,36.2333,-115.2654,Salt Lake City,Las Vegas
2017/7/1,"Salt Lake City, UT","San Diego, CA",5.30%,633,40.7776,-111.9311,32.8313,-117.1222,Salt Lake City,San Diego
2017/7/1,"Salt Lake City, UT","Denver, CO",4.20%,633,40.7776,-111.9311,39.762,-104.8758,Salt Lake City,Denver
2017/7/1,"Salt Lake City, UT","Washington, DC",4.00%,633,40.7776,-111.9311,38.9047,-77.0163,Salt Lake City,Washington
2017/7/1,"Salt Lake City, UT","San Jose, CA",3.30%,633,40.7776,-111.9311,37.3012,-121.848,Salt Lake City,San Jose
2017/7/1,"Salt Lake City, UT","Chicago, IL",3.00%,633,40.7776,-111.9311,41.8375,-87.6866,Salt Lake City,Chicago
2017/7/1,"San Antonio, TX","Austin, TX",16.70%,914,29.4632,-98.5238,30.3005,-97.7522,San Antonio,Austin
2017/7/1,"San Antonio, TX","Dallas, TX",8.10%,914,29.4632,-98.5238,32.7935,-96.7667,San Antonio,Dallas
2017/7/1,"San Antonio, TX","Houston, TX",7.30%,914,29.4632,-98.5238,29.786,-95.3885,San Antonio,Houston
2017/7/1,"San Antonio, TX","Seattle, WA",6.30%,914,29.4632,-98.5238,47.6211,-122.3244,San Antonio,Seattle
2017/7/1,"San Antonio, TX","Los Angeles, CA",5.40%,914,29.4632,-98.5238,34.1141,-118.4068,San Antonio,Los Angeles
2017/7/1,"San Antonio, TX","Washington, DC",5.00%,914,29.4632,-98.5238,38.9047,-77.0163,San Antonio,Washington
2017/7/1,"San Antonio, TX","Chicago, IL",4.00%,914,29.4632,-98.5238,41.8375,-87.6866,San Antonio,Chicago
2017/7/1,"San Antonio, TX","Phoenix, AZ",3.70%,914,29.4632,-98.5238,33.5722,-112.0892,San Antonio,Phoenix
2017/7/1,"San Antonio, TX","Denver, CO",3.10%,914,29.4632,-98.5238,39.762,-104.8758,San Antonio,Denver
2017/7/1,"San Antonio, TX","San Jose, CA",2.20%,914,29.4632,-98.5238,37.3012,-121.848,San Antonio,San Jose
2017/7/1,"San Diego, CA","Los Angeles, CA",38.80%,5979,32.8313,-117.1222,34.1141,-118.4068,San Diego,Los Angeles
2017/7/1,"San Diego, CA","San Jose, CA",5.90%,5979,32.8313,-117.1222,37.3012,-121.848,San Diego,San Jose
2017/7/1,"San Diego, CA","Seattle, WA",5.00%,5979,32.8313,-117.1222,47.6211,-122.3244,San Diego,Seattle
2017/7/1,"San Diego, CA","Phoenix, AZ",3.90%,5979,32.8313,-117.1222,33.5722,-112.0892,San Diego,Phoenix
2017/7/1,"San Diego, CA","Las Vegas, NV",3.20%,5979,32.8313,-117.1222,36.2333,-115.2654,San Diego,Las Vegas
2017/7/1,"San Diego, CA","Portland, OR",3.20%,5979,32.8313,-117.1222,45.5371,-122.65,San Diego,Portland
2017/7/1,"San Diego, CA","Dallas, TX",2.40%,5979,32.8313,-117.1222,32.7935,-96.7667,San Diego,Dallas
2017/7/1,"San Diego, CA","Washington, DC",2.20%,5979,32.8313,-117.1222,38.9047,-77.0163,San Diego,Washington
2017/7/1,"San Diego, CA","Denver, CO",2.10%,5979,32.8313,-117.1222,39.762,-104.8758,San Diego,Denver
2017/7/1,"San Diego, CA","Sacramento, CA",2.10%,5979,32.8313,-117.1222,38.5677,-121.4685,San Diego,Sacramento
2017/7/1,"San Jose, CA","Sacramento, CA",23.20%,-16952,37.3012,-121.848,38.5677,-121.4685,San Jose,Sacramento
2017/7/1,"San Jose, CA","Los Angeles, CA",11.50%,-16952,37.3012,-121.848,34.1141,-118.4068,San Jose,Los Angeles
2017/7/1,"San Jose, CA","Seattle, WA",9.10%,-16952,37.3012,-121.848,47.6211,-122.3244,San Jose,Seattle
2017/7/1,"San Jose, CA","Portland, OR",5.70%,-16952,37.3012,-121.848,45.5371,-122.65,San Jose,Portland
2017/7/1,"San Jose, CA","San Diego, CA",4.50%,-16952,37.3012,-121.848,32.8313,-117.1222,San Jose,San Diego
2017/7/1,"San Jose, CA","Modesto, CA",3.20%,-16952,37.3012,-121.848,37.6375,-121.0028,San Jose,Modesto
2017/7/1,"San Jose, CA","Denver, CO",2.40%,-16952,37.3012,-121.848,39.762,-104.8758,San Jose,Denver
2017/7/1,"San Jose, CA","Austin, TX",2.40%,-16952,37.3012,-121.848,30.3005,-97.7522,San Jose,Austin
2017/7/1,"San Jose, CA","Las Vegas, NV",2.30%,-16952,37.3012,-121.848,36.2333,-115.2654,San Jose,Las Vegas
2017/7/1,"San Jose, CA","Salinas, CA",2.30%,-16952,37.3012,-121.848,36.6883,-121.6317,San Jose,Salinas
2017/7/1,"San Luis Obispo, CA","Los Angeles, CA",18.80%,689,35.2669,-120.669,34.1141,-118.4068,San Luis Obispo,Los Angeles
2017/7/1,"San Luis Obispo, CA","San Jose, CA",13.60%,689,35.2669,-120.669,37.3012,-121.848,San Luis Obispo,San Jose
2017/7/1,"San Luis Obispo, CA","Santa Maria, CA",9.90%,689,35.2669,-120.669,34.9333,-120.4431,San Luis Obispo,Santa Maria
2017/7/1,"San Luis Obispo, CA","Salinas, CA",5.90%,689,35.2669,-120.669,36.6883,-121.6317,San Luis Obispo,Salinas
2017/7/1,"San Luis Obispo, CA","Phoenix, AZ",5.10%,689,35.2669,-120.669,33.5722,-112.0892,San Luis Obispo,Phoenix
2017/7/1,"San Luis Obispo, CA","Seattle, WA",4.40%,689,35.2669,-120.669,47.6211,-122.3244,San Luis Obispo,Seattle
2017/7/1,"San Luis Obispo, CA","Portland, OR",4.40%,689,35.2669,-120.669,45.5371,-122.65,San Luis Obispo,Portland
2017/7/1,"San Luis Obispo, CA","Sacramento, CA",4.40%,689,35.2669,-120.669,38.5677,-121.4685,San Luis Obispo,Sacramento
2017/7/1,"San Luis Obispo, CA","Las Vegas, NV",4.00%,689,35.2669,-120.669,36.2333,-115.2654,San Luis Obispo,Las Vegas
2017/7/1,"San Luis Obispo, CA","Fresno, CA",4.00%,689,35.2669,-120.669,36.783,-119.7939,San Luis Obispo,Fresno
2017/7/1,"Seattle, WA","Bellingham, WA",11.30%,214,47.6211,-122.3244,48.7548,-122.469,Seattle,Bellingham
2017/7/1,"Seattle, WA","Los Angeles, CA",9.50%,214,47.6211,-122.3244,34.1141,-118.4068,Seattle,Los Angeles
2017/7/1,"Seattle, WA","Portland, OR",9.40%,214,47.6211,-122.3244,45.5371,-122.65,Seattle,Portland
2017/7/1,"Seattle, WA","Phoenix, AZ",7.30%,214,47.6211,-122.3244,33.5722,-112.0892,Seattle,Phoenix
2017/7/1,"Seattle, WA","Wenatchee, WA",5.20%,214,47.6211,-122.3244,47.436,-120.3295,Seattle,Wenatchee
2017/7/1,"Seattle, WA","San Jose, CA",5.10%,214,47.6211,-122.3244,37.3012,-121.848,Seattle,San Jose
2017/7/1,"Seattle, WA","San Diego, CA",3.20%,214,47.6211,-122.3244,32.8313,-117.1222,Seattle,San Diego
2017/7/1,"Seattle, WA","Las Vegas, NV",2.60%,214,47.6211,-122.3244,36.2333,-115.2654,Seattle,Las Vegas
2017/7/1,"Seattle, WA","Dallas, TX",2.60%,214,47.6211,-122.3244,32.7935,-96.7667,Seattle,Dallas
2017/7/1,"Seattle, WA","Chicago, IL",2.40%,214,47.6211,-122.3244,41.8375,-87.6866,Seattle,Chicago
2017/7/1,"Tampa, FL","North Port, FL",7.00%,1517,27.9945,-82.4447,27.0576,-82.1977,Tampa,North Port
2017/7/1,"Tampa, FL","Orlando, FL",6.60%,1517,27.9945,-82.4447,28.4773,-81.337,Tampa,Orlando
2017/7/1,"Tampa, FL","Washington, DC",6.30%,1517,27.9945,-82.4447,38.9047,-77.0163,Tampa,Washington
2017/7/1,"Tampa, FL","Lakeland, FL",5.50%,1517,27.9945,-82.4447,28.0557,-81.9545,Tampa,Lakeland
2017/7/1,"Tampa, FL","Miami, FL",5.20%,1517,27.9945,-82.4447,25.784,-80.2101,Tampa,Miami
2017/7/1,"Tampa, FL","Los Angeles, CA",5.10%,1517,27.9945,-82.4447,34.1141,-118.4068,Tampa,Los Angeles
2017/7/1,"Tampa, FL","Chicago, IL",5.10%,1517,27.9945,-82.4447,41.8375,-87.6866,Tampa,Chicago
2017/7/1,"Tampa, FL","Seattle, WA",5.00%,1517,27.9945,-82.4447,47.6211,-122.3244,Tampa,Seattle
2017/7/1,"Tampa, FL","New York, NY",4.10%,1517,27.9945,-82.4447,40.6943,-73.9249,Tampa,New York
2017/7/1,"Tampa, FL","Atlanta, GA",3.90%,1517,27.9945,-82.4447,33.7628,-84.422,Tampa,Atlanta
