date,origin,dest,pct_incomers,netflow,dest_lat,dest_lon,origin_lat,origin_lon,origin_city,dest_city
2020/4/1,"San Jose, CA","Indianapolis, IN",5.40%,-734,39.7771,-86.1458,37.3012,-121.848,San Jose,Indianapolis
2020/4/1,"Washington, DC","Indianapolis, IN",4.50%,-734,39.7771,-86.1458,38.9047,-77.0163,Washington,Indianapolis
2020/4/1,"Seattle, WA","Indianapolis, IN",3.50%,-734,39.7771,-86.1458,47.6211,-122.3244,Seattle,Indianapolis
2020/4/1,"Detroit, MI","Indianapolis, IN",3.30%,-734,39.7771,-86.1458,42.3834,-83.1024,Detroit,Indianapolis
2020/4/1,"San Diego, CA","Indianapolis, IN",3.10%,-734,39.7771,-86.1458,32.8313,-117.1222,San Diego,Indianapolis
2020/4/1,"Denver, CO","Indianapolis, IN",2.70%,-734,39.7771,-86.1458,39.762,-104.8758,Denver,Indianapolis
2020/4/1,"Portland, OR","Indianapolis, IN",1.80%,-734,39.7771,-86.1458,45.5371,-122.65,Portland,Indianapolis
2020/4/1,"Miami, FL","Jacksonville, FL",13.10%,1767,30.3322,-81.6749,25.784,-80.2101,Miami,Jacksonville
2020/4/1,"Washington, DC","Jacksonville, FL",11.80%,1767,30.3322,-81.6749,38.9047,-77.0163,Washington,Jacksonville
2020/4/1,"New York, NY","Jacksonville, FL",10.40%,1767,30.3322,-81.6749,40.6943,-73.9249,New York,Jacksonville
2020/4/1,"Orlando, FL","Jacksonville, FL",5.90%,1767,30.3322,-81.6749,28.4773,-81.337,Orlando,Jacksonville
2020/4/1,"Atlanta, GA","Jacksonville, FL",5.10%,1767,30.3322,-81.6749,33.7628,-84.422,Atlanta,Jacksonville
2020/4/1,"Chicago, IL","Jacksonville, FL",4.80%,1767,30.3322,-81.6749,41.8375,-87.6866,Chicago,Jacksonville
2020/4/1,"Seattle, WA","Jacksonville, FL",4.40%,1767,30.3322,-81.6749,47.6211,-122.3244,Seattle,Jacksonville
2020/4/1,"Los Angeles, CA","Jacksonville, FL",4.20%,1767,30.3322,-81.6749,34.1141,-118.4068,Los Angeles,Jacksonville
2020/4/1,"Boston, MA","Jacksonville, FL",3.50%,1767,30.3322,-81.6749,42.3188,-71.0852,Boston,Jacksonville
2020/4/1,"San Diego, CA","Jacksonville, FL",3.20%,1767,30.3322,-81.6749,32.8313,-117.1222,San Diego,Jacksonville
2020/4/1,"New York, NY","Knoxville, TN",17.70%,383,35.9692,-83.9496,40.6943,-73.9249,New York,Knoxville
2020/4/1,"Chicago, IL","Knoxville, TN",11.60%,383,35.9692,-83.9496,41.8375,-87.6866,Chicago,Knoxville
2020/4/1,"Washington, DC","Knoxville, TN",6.90%,383,35.9692,-83.9496,38.9047,-77.0163,Washington,Knoxville
2020/4/1,"Nashville, TN","Knoxville, TN",6.00%,383,35.9692,-83.9496,36.1715,-86.7842,Nashville,Knoxville
2020/4/1,"Los Angeles, CA","Knoxville, TN",5.70%,383,35.9692,-83.9496,34.1141,-118.4068,Los Angeles,Knoxville
2020/4/1,"San Jose, CA","Knoxville, TN",2.80%,383,35.9692,-83.9496,37.3012,-121.848,San Jose,Knoxville
2020/4/1,"Seattle, WA","Knoxville, TN",2.70%,383,35.9692,-83.9496,47.6211,-122.3244,Seattle,Knoxville
2020/4/1,"San Diego, CA","Knoxville, TN",2.50%,383,35.9692,-83.9496,32.8313,-117.1222,San Diego,Knoxville
2020/4/1,"Atlanta, GA","Knoxville, TN",2.50%,383,35.9692,-83.9496,33.7628,-84.422,Atlanta,Knoxville
2020/4/1,"Denver, CO","Knoxville, TN",2.10%,383,35.9692,-83.9496,39.762,-104.8758,Denver,Knoxville
2020/4/1,"Los Angeles, CA","Las Vegas, NV",35.80%,7136,36.2333,-115.2654,34.1141,-118.4068,Los Angeles,Las Vegas
2020/4/1,"San Jose, CA","Las Vegas, NV",12.00%,7136,36.2333,-115.2654,37.3012,-121.848,San Jose,Las Vegas
2020/4/1,"Portland, OR","Las Vegas, NV",7.70%,7136,36.2333,-115.2654,45.5371,-122.65,Portland,Las Vegas
2020/4/1,"Seattle, WA","Las Vegas, NV",6.40%,7136,36.2333,-115.2654,47.6211,-122.3244,Seattle,Las Vegas
2020/4/1,"San Diego, CA","Las Vegas, NV",4.50%,7136,36.2333,-115.2654,32.8313,-117.1222,San Diego,Las Vegas
2020/4/1,"Chicago, IL","Las Vegas, NV",3.60%,7136,36.2333,-115.2654,41.8375,-87.6866,Chicago,Las Vegas
2020/4/1,"New York, NY","Las Vegas, NV",3.50%,7136,36.2333,-115.2654,40.6943,-73.9249,New York,Las Vegas
2020/4/1,"Phoenix, AZ","Las Vegas, NV",2.50%,7136,36.2333,-115.2654,33.5722,-112.0892,Phoenix,Las Vegas
2020/4/1,"Washington, DC","Las Vegas, NV",2.40%,7136,36.2333,-115.2654,38.9047,-77.0163,Washington,Las Vegas
2020/4/1,"Urban Honolulu, HI","Las Vegas, NV",2.00%,7136,36.2333,-115.2654,21.3294,-157.846,Urban Honolulu,Las Vegas
2020/4/1,"San Jose, CA","Los Angeles, CA",19.70%,-17041,34.1141,-118.4068,37.3012,-121.848,San Jose,Los Angeles
2020/4/1,"San Diego, CA","Los Angeles, CA",18.60%,-17041,34.1141,-118.4068,32.8313,-117.1222,San Diego,Los Angeles
2020/4/1,"Seattle, WA","Los Angeles, CA",8.00%,-17041,34.1141,-118.4068,47.6211,-122.3244,Seattle,Los Angeles
2020/4/1,"New York, NY","Los Angeles, CA",6.40%,-17041,34.1141,-118.4068,40.6943,-73.9249,New York,Los Angeles
2020/4/1,"Washington, DC","Los Angeles, CA",4.10%,-17041,34.1141,-118.4068,38.9047,-77.0163,Washington,Los Angeles
2020/4/1,"Chicago, IL","Los Angeles, CA",4.10%,-17041,34.1141,-118.4068,41.8375,-87.6866,Chicago,Los Angeles
2020/4/1,"Portland, OR","Los Angeles, CA",2.50%,-17041,34.1141,-118.4068,45.5371,-122.65,Portland,Los Angeles
2020/4/1,"Phoenix, AZ","Los Angeles, CA",2.50%,-17041,34.1141,-118.4068,33.5722,-112.0892,Phoenix,Los Angeles
2020/4/1,"Sacramento, CA","Los Angeles, CA",2.10%,-17041,34.1141,-118.4068,38.5677,-121.4685,Sacramento,Los Angeles
2020/4/1,"Denver, CO","Los Angeles, CA",2.00%,-17041,34.1141,-118.4068,39.762,-104.8758,Denver,Los Angeles
2020/4/1,"New York, NY","Miami, FL",24.40%,4279,25.784,-80.2101,40.6943,-73.9249,New York,Miami
2020/4/1,"Washington, DC","Miami, FL",11.10%,4279,25.784,-80.2101,38.9047,-77.0163,Washington,Miami
2020/4/1,"Orlando, FL","Miami, FL",7.60%,4279,25.784,-80.2101,28.4773,-81.337,Orlando,Miami
2020/4/1,"Chicago, IL","Miami, FL",7.50%,4279,25.784,-80.2101,41.8375,-87.6866,Chicago,Miami
2020/4/1,"Boston, MA","Miami, FL",7.10%,4279,25.784,-80.2101,42.3188,-71.0852,Boston,Miami
2020/4/1,"Los Angeles, CA","Miami, FL",5.90%,4279,25.784,-80.2101,34.1141,-118.4068,Los Angeles,Miami
2020/4/1,"San Jose, CA","Miami, FL",3.50%,4279,25.784,-80.2101,37.3012,-121.848,San Jose,Miami
2020/4/1,"Seattle, WA","Miami, FL",2.80%,4279,25.784,-80.2101,47.6211,-122.3244,Seattle,Miami
2020/4/1,"Atlanta, GA","Miami, FL",2.70%,4279,25.784,-80.2101,33.7628,-84.422,Atlanta,Miami
2020/4/1,"Philadelphia, PA","Miami, FL",2.60%,4279,25.784,-80.2101,40.0077,-75.1339,Philadelphia,Miami
2020/4/1,"Chicago, IL","Milwaukee, WI",38.30%,-1553,43.0642,-87.9675,41.8375,-87.6866,Chicago,Milwaukee
2020/4/1,"Denver, CO","Milwaukee, WI",7.20%,-1553,43.0642,-87.9675,39.762,-104.8758,Denver,Milwaukee
2020/4/1,"Madison, WI","Milwaukee, WI",6.60%,-1553,43.0642,-87.9675,43.0822,-89.393,Madison,Milwaukee
2020/4/1,"Los Angeles, CA","Milwaukee, WI",4.50%,-1553,43.0642,-87.9675,34.1141,-118.4068,Los Angeles,Milwaukee
2020/4/1,"Seattle, WA","Milwaukee, WI",3.30%,-1553,43.0642,-87.9675,47.6211,-122.3244,Seattle,Milwaukee
2020/4/1,"New York, NY","Milwaukee, WI",2.90%,-1553,43.0642,-87.9675,40.6943,-73.9249,New York,Milwaukee
2020/4/1,"San Jose, CA","Milwaukee, WI",2.90%,-1553,43.0642,-87.9675,37.3012,-121.848,San Jose,Milwaukee
2020/4/1,"Appleton, WI","Milwaukee, WI",2.80%,-1553,43.0642,-87.9675,44.278,-88.3892,Appleton,Milwaukee
2020/4/1,"Washington, DC","Milwaukee, WI",2.70%,-1553,43.0642,-87.9675,38.9047,-77.0163,Washington,Milwaukee
2020/4/1,"Phoenix, AZ","Milwaukee, WI",1.40%,-1553,43.0642,-87.9675,33.5722,-112.0892,Phoenix,Milwaukee
2020/4/1,"Milwaukee, WI","Minneapolis, MN",27.50%,588,44.9635,-93.2678,43.0642,-87.9675,Milwaukee,Minneapolis
2020/4/1,"Denver, CO","Minneapolis, MN",9.60%,588,44.9635,-93.2678,39.762,-104.8758,Denver,Minneapolis
2020/4/1,"Chicago, IL","Minneapolis, MN",6.90%,588,44.9635,-93.2678,41.8375,-87.6866,Chicago,Minneapolis
2020/4/1,"Seattle, WA","Minneapolis, MN",6.40%,588,44.9635,-93.2678,47.6211,-122.3244,Seattle,Minneapolis
2020/4/1,"San Jose, CA","Minneapolis, MN",5.60%,588,44.9635,-93.2678,37.3012,-121.848,San Jose,Minneapolis
2020/4/1,"Los Angeles, CA","Minneapolis, MN",5.30%,588,44.9635,-93.2678,34.1141,-118.4068,Los Angeles,Minneapolis
2020/4/1,"Washington, DC","Minneapolis, MN",3.50%,588,44.9635,-93.2678,38.9047,-77.0163,Washington,Minneapolis
2020/4/1,"New York, NY","Minneapolis, MN",2.70%,588,44.9635,-93.2678,40.6943,-73.9249,New York,Minneapolis
2020/4/1,"Madison, WI","Minneapolis, MN",2.20%,588,44.9635,-93.2678,43.0822,-89.393,Madison,Minneapolis
2020/4/1,"Portland, OR","Minneapolis, MN",2.00%,588,44.9635,-93.2678,45.5371,-122.65,Portland,Minneapolis
2020/4/1,"New York, NY","Nashville, TN",29.10%,3616,36.1715,-86.7842,40.6943,-73.9249,New York,Nashville
2020/4/1,"Los Angeles, CA","Nashville, TN",10.60%,3616,36.1715,-86.7842,34.1141,-118.4068,Los Angeles,Nashville
2020/4/1,"Chicago, IL","Nashville, TN",8.80%,3616,36.1715,-86.7842,41.8375,-87.6866,Chicago,Nashville
2020/4/1,"San Jose, CA","Nashville, TN",4.00%,3616,36.1715,-86.7842,37.3012,-121.848,San Jose,Nashville
2020/4/1,"Washington, DC","Nashville, TN",3.40%,3616,36.1715,-86.7842,38.9047,-77.0163,Washington,Nashville
2020/4/1,"Seattle, WA","Nashville, TN",3.20%,3616,36.1715,-86.7842,47.6211,-122.3244,Seattle,Nashville
2020/4/1,"Clarksville, TN","Nashville, TN",2.80%,3616,36.1715,-86.7842,36.5692,-87.3413,Clarksville,Nashville
2020/4/1,"Knoxville, TN","Nashville, TN",2.50%,3616,36.1715,-86.7842,35.9692,-83.9496,Knoxville,Nashville
2020/4/1,"Louisville, KY","Nashville, TN",2.50%,3616,36.1715,-86.7842,38.1663,-85.6485,Louisville,Nashville
2020/4/1,"San Diego, CA","Nashville, TN",2.20%,3616,36.1715,-86.7842,32.8313,-117.1222,San Diego,Nashville
2020/4/1,"Philadelphia, PA","New York, NY",14.00%,-33963,40.6943,-73.9249,40.0077,-75.1339,Philadelphia,New York
2020/4/1,"Los Angeles, CA","New York, NY",12.40%,-33963,40.6943,-73.9249,34.1141,-118.4068,Los Angeles,New York
2020/4/1,"Washington, DC","New York, NY",11.60%,-33963,40.6943,-73.9249,38.9047,-77.0163,Washington,New York
2020/4/1,"Boston, MA","New York, NY",11.30%,-33963,40.6943,-73.9249,42.3188,-71.0852,Boston,New York
2020/4/1,"San Jose, CA","New York, NY",7.90%,-33963,40.6943,-73.9249,37.3012,-121.848,San Jose,New York
2020/4/1,"Seattle, WA","New York, NY",4.30%,-33963,40.6943,-73.9249,47.6211,-122.3244,Seattle,New York
2020/4/1,"Chicago, IL","New York, NY",3.60%,-33963,40.6943,-73.9249,41.8375,-87.6866,Chicago,New York
2020/4/1,"Miami, FL","New York, NY",3.30%,-33963,40.6943,-73.9249,25.784,-80.2101,Miami,New York
2020/4/1,"Allentown, PA","New York, NY",2.40%,-33963,40.6943,-73.9249,40.5961,-75.4756,Allentown,New York
2020/4/1,"Hartford, CT","New York, NY",2.20%,-33963,40.6943,-73.9249,41.7661,-72.6834,Hartford,New York
2020/4/1,"Tampa, FL","North Port, FL",12.80%,2159,27.0576,-82.1977,27.9945,-82.4447,Tampa,North Port
2020/4/1,"Chicago, IL","North Port, FL",10.70%,2159,27.0576,-82.1977,41.8375,-87.6866,Chicago,North Port
2020/4/1,"Washington, DC","North Port, FL",8.80%,2159,27.0576,-82.1977,38.9047,-77.0163,Washington,North Port
2020/4/1,"New York, NY","North Port, FL",8.50%,2159,27.0576,-82.1977,40.6943,-73.9249,New York,North Port
2020/4/1,"Boston, MA","North Port, FL",6.80%,2159,27.0576,-82.1977,42.3188,-71.0852,Boston,North Port
2020/4/1,"Miami, FL","North Port, FL",4.70%,2159,27.0576,-82.1977,25.784,-80.2101,Miami,North Port
2020/4/1,"Orlando, FL","North Port, FL",4.40%,2159,27.0576,-82.1977,28.4773,-81.337,Orlando,North Port
2020/4/1,"Denver, CO","North Port, FL",3.50%,2159,27.0576,-82.1977,39.762,-104.8758,Denver,North Port
2020/4/1,"Los Angeles, CA","North Port, FL",2.70%,2159,27.0576,-82.1977,34.1141,-118.4068,Los Angeles,North Port
2020/4/1,"Philadelphia, PA","North Port, FL",2.50%,2159,27.0576,-82.1977,40.0077,-75.1339,Philadelphia,North Port
2020/4/1,"New York, NY","Orlando, FL",13.70%,2776,28.4773,-81.337,40.6943,-73.9249,New York,Orlando
2020/4/1,"Miami, FL","Orlando, FL",12.00%,2776,28.4773,-81.337,25.784,-80.2101,Miami,Orlando
2020/4/1,"Washington, DC","Orlando, FL",9.50%,2776,28.4773,-81.337,38.9047,-77.0163,Washington,Orlando
2020/4/1,"Tampa, FL","Orlando, FL",9.20%,2776,28.4773,-81.337,27.9945,-82.4447,Tampa,Orlando
2020/4/1,"Chicago, IL","Orlando, FL",6.20%,2776,28.4773,-81.337,41.8375,-87.6866,Chicago,Orlando
2020/4/1,"Boston, MA","Orlando, FL",5.00%,2776,28.4773,-81.337,42.3188,-71.0852,Boston,Orlando
2020/4/1,"Los Angeles, CA","Orlando, FL",3.30%,2776,28.4773,-81.337,34.1141,-118.4068,Los Angeles,Orlando
2020/4/1,"Seattle, WA","Orlando, FL",3.10%,2776,28.4773,-81.337,47.6211,-122.3244,Seattle,Orlando
2020/4/1,"San Jose, CA","Orlando, FL",2.90%,2776,28.4773,-81.337,37.3012,-121.848,San Jose,Orlando
2020/4/1,"Palm Bay, FL","Orlando, FL",2.50%,2776,28.4773,-81.337,27.9631,-80.6593,Palm Bay,Orlando
2020/4/1,"New York, NY","Philadelphia, PA",43.50%,1119,40.0077,-75.1339,40.6943,-73.9249,New York,Philadelphia
2020/4/1,"Washington, DC","Philadelphia, PA",17.50%,1119,40.0077,-75.1339,38.9047,-77.0163,Washington,Philadelphia
2020/4/1,"Allentown, PA","Philadelphia, PA",4.20%,1119,40.0077,-75.1339,40.5961,-75.4756,Allentown,Philadelphia
2020/4/1,"Los Angeles, CA","Philadelphia, PA",3.10%,1119,40.0077,-75.1339,34.1141,-118.4068,Los Angeles,Philadelphia
2020/4/1,"Boston, MA","Philadelphia, PA",3.00%,1119,40.0077,-75.1339,42.3188,-71.0852,Boston,Philadelphia
2020/4/1,"Chicago, IL","Philadelphia, PA",2.50%,1119,40.0077,-75.1339,41.8375,-87.6866,Chicago,Philadelphia
2020/4/1,"San Jose, CA","Philadelphia, PA",2.30%,1119,40.0077,-75.1339,37.3012,-121.848,San Jose,Philadelphia
2020/4/1,"Harrisburg, PA","Philadelphia, PA",2.00%,1119,40.0077,-75.1339,40.2752,-76.8843,Harrisburg,Philadelphia
2020/4/1,"Lancaster, PA","Philadelphia, PA",2.00%,1119,40.0077,-75.1339,40.042,-76.3012,Lancaster,Philadelphia
2020/4/1,"Seattle, WA","Philadelphia, PA",1.60%,1119,40.0077,-75.1339,47.6211,-122.3244,Seattle,Philadelphia
2020/4/1,"Los Angeles, CA","Phoenix, AZ",23.40%,9428,33.5722,-112.0892,34.1141,-118.4068,Los Angeles,Phoenix
2020/4/1,"Seattle, WA","Phoenix, AZ",14.30%,9428,33.5722,-112.0892,47.6211,-122.3244,Seattle,Phoenix
2020/4/1,"Chicago, IL","Phoenix, AZ",7.90%,9428,33.5722,-112.0892,41.8375,-87.6866,Chicago,Phoenix
2020/4/1,"San Jose, CA","Phoenix, AZ",7.00%,9428,33.5722,-112.0892,37.3012,-121.848,San Jose,Phoenix
2020/4/1,"Denver, CO","Phoenix, AZ",5.00%,9428,33.5722,-112.0892,39.762,-104.8758,Denver,Phoenix
2020/4/1,"San Diego, CA","Phoenix, AZ",4.60%,9428,33.5722,-112.0892,32.8313,-117.1222,San Diego,Phoenix
2020/4/1,"New York, NY","Phoenix, AZ",3.50%,9428,33.5722,-112.0892,40.6943,-73.9249,New York,Phoenix
2020/4/1,"Portland, OR","Phoenix, AZ",3.40%,9428,33.5722,-112.0892,45.5371,-122.65,Portland,Phoenix
2020/4/1,"Tucson, AZ","Phoenix, AZ",2.70%,9428,33.5722,-112.0892,32.1541,-110.8787,Tucson,Phoenix
2020/4/1,"Washington, DC","Phoenix, AZ",2.00%,9428,33.5722,-112.0892,38.9047,-77.0163,Washington,Phoenix
2020/4/1,"Seattle, WA","Portland, OR",17.90%,1820,45.5371,-122.65,47.6211,-122.3244,Seattle,Portland
2020/4/1,"San Jose, CA","Portland, OR",17.80%,1820,45.5371,-122.65,37.3012,-121.848,San Jose,Portland
2020/4/1,"Los Angeles, CA","Portland, OR",13.00%,1820,45.5371,-122.65,34.1141,-118.4068,Los Angeles,Portland
2020/4/1,"Eugene, OR","Portland, OR",10.40%,1820,45.5371,-122.65,44.0564,-123.1174,Eugene,Portland
2020/4/1,"New York, NY","Portland, OR",3.90%,1820,45.5371,-122.65,40.6943,-73.9249,New York,Portland
2020/4/1,"San Diego, CA","Portland, OR",3.00%,1820,45.5371,-122.65,32.8313,-117.1222,San Diego,Portland
2020/4/1,"Tucson, AZ","Portland, OR",2.60%,1820,45.5371,-122.65,32.1541,-110.8787,Tucson,Portland
2020/4/1,"Sacramento, CA","Portland, OR",2.50%,1820,45.5371,-122.65,38.5677,-121.4685,Sacramento,Portland
2020/4/1,"Denver, CO","Portland, OR",2.00%,1820,45.5371,-122.65,39.762,-104.8758,Denver,Portland
2020/4/1,"Phoenix, AZ","Portland, OR",2.00%,1820,45.5371,-122.65,33.5722,-112.0892,Phoenix,Portland
2020/4/1,"New York, NY","Raleigh, NC",26.30%,2980,35.8324,-78.6429,40.6943,-73.9249,New York,Raleigh
2020/4/1,"Washington, DC","Raleigh, NC",11.10%,2980,35.8324,-78.6429,38.9047,-77.0163,Washington,Raleigh
2020/4/1,"Fayetteville, NC","Raleigh, NC",5.40%,2980,35.8324,-78.6429,35.085,-78.9772,Fayetteville,Raleigh
2020/4/1,"San Jose, CA","Raleigh, NC",5.30%,2980,35.8324,-78.6429,37.3012,-121.848,San Jose,Raleigh
2020/4/1,"Boston, MA","Raleigh, NC",4.40%,2980,35.8324,-78.6429,42.3188,-71.0852,Boston,Raleigh
2020/4/1,"Los Angeles, CA","Raleigh, NC",3.50%,2980,35.8324,-78.6429,34.1141,-118.4068,Los Angeles,Raleigh
2020/4/1,"Chicago, IL","Raleigh, NC",3.50%,2980,35.8324,-78.6429,41.8375,-87.6866,Chicago,Raleigh
2020/4/1,"Greensboro, NC","Raleigh, NC",3.50%,2980,35.8324,-78.6429,36.0956,-79.8271,Greensboro,Raleigh
2020/4/1,"Seattle, WA","Raleigh, NC",3.40%,2980,35.8324,-78.6429,47.6211,-122.3244,Seattle,Raleigh
2020/4/1,"Charlotte, NC","Raleigh, NC",2.40%,2980,35.8324,-78.6429,35.2083,-80.8303,Charlotte,Raleigh
2020/4/1,"San Jose, CA","Sacramento, CA",72.70%,8935,38.5677,-121.4685,37.3012,-121.848,San Jose,Sacramento
2020/4/1,"Los Angeles, CA","Sacramento, CA",5.30%,8935,38.5677,-121.4685,34.1141,-118.4068,Los Angeles,Sacramento
2020/4/1,"Fresno, CA","Sacramento, CA",4.90%,8935,38.5677,-121.4685,36.783,-119.7939,Fresno,Sacramento
2020/4/1,"Chico, CA","Sacramento, CA",3.20%,8935,38.5677,-121.4685,39.7578,-121.8161,Chico,Sacramento
2020/4/1,"San Diego, CA","Sacramento, CA",1.40%,8935,38.5677,-121.4685,32.8313,-117.1222,San Diego,Sacramento
2020/4/1,"Reno, NV","Sacramento, CA",1.40%,8935,38.5677,-121.4685,39.5497,-119.8483,Reno,Sacramento
2020/4/1,"Seattle, WA","Sacramento, CA",1.30%,8935,38.5677,-121.4685,47.6211,-122.3244,Seattle,Sacramento
2020/4/1,"New York, NY","Sacramento, CA",1.00%,8935,38.5677,-121.4685,40.6943,-73.9249,New York,Sacramento
2020/4/1,"Portland, OR","Sacramento, CA",0.60%,8935,38.5677,-121.4685,45.5371,-122.65,Portland,Sacramento
2020/4/1,"Washington, DC","Sacramento, CA",0.50%,8935,38.5677,-121.4685,38.9047,-77.0163,Washington,Sacramento
2020/4/1,"San Jose, CA","Salinas, CA",68.80%,341,36.6883,-121.6317,37.3012,-121.848,San Jose,Salinas
2020/4/1,"Los Angeles, CA","Salinas, CA",8.70%,341,36.6883,-121.6317,34.1141,-118.4068,Los Angeles,Salinas
2020/4/1,"Sacramento, CA","Salinas, CA",2.90%,341,36.6883,-121.6317,38.5677,-121.4685,Sacramento,Salinas
2020/4/1,"Seattle, WA","Salinas, CA",2.20%,341,36.6883,-121.6317,47.6211,-122.3244,Seattle,Salinas
2020/4/1,"San Diego, CA","Salinas, CA",2.20%,341,36.6883,-121.6317,32.8313,-117.1222,San Diego,Salinas
2020/4/1,"Washington, DC","Salinas, CA",1.60%,341,36.6883,-121.6317,38.9047,-77.0163,Washington,Salinas
2020/4/1,"San Luis Obispo, CA","Salinas, CA",1.50%,341,36.6883,-121.6317,35.2669,-120.669,San Luis Obispo,Salinas
2020/4/1,"New York, NY","Salinas, CA",1.30%,341,36.6883,-121.6317,40.6943,-73.9249,New York,Salinas
2020/4/1,"Chicago, IL","Salinas, CA",1.10%,341,36.6883,-121.6317,41.8375,-87.6866,Chicago,Salinas
2020/4/1,"Denver, CO","Salinas, CA",0.90%,341,36.6883,-121.6317,39.762,-104.8758,Denver,Salinas
2020/4/1,"Los Angeles, CA","Salt Lake City, UT",24.70%,1195,40.7776,-111.9311,34.1141,-118.4068,Los Angeles,Salt Lake City
2020/4/1,"San Jose, CA","Salt Lake City, UT",9.60%,1195,40.7776,-111.9311,37.3012,-121.848,San Jose,Salt Lake City
2020/4/1,"Las Vegas, NV","Salt Lake City, UT",9.20%,1195,40.7776,-111.9311,36.2333,-115.2654,Las Vegas,Salt Lake City
2020/4/1,"Seattle, WA","Salt Lake City, UT",8.50%,1195,40.7776,-111.9311,47.6211,-122.3244,Seattle,Salt Lake City
2020/4/1,"Phoenix, AZ","Salt Lake City, UT",4.80%,1195,40.7776,-111.9311,33.5722,-112.0892,Phoenix,Salt Lake City
2020/4/1,"San Diego, CA","Salt Lake City, UT",4.40%,1195,40.7776,-111.9311,32.8313,-117.1222,San Diego,Salt Lake City
2020/4/1,"Washington, DC","Salt Lake City, UT",3.70%,1195,40.7776,-111.9311,38.9047,-77.0163,Washington,Salt Lake City
2020/4/1,"New York, NY","Salt Lake City, UT",3.60%,1195,40.7776,-111.9311,40.6943,-73.9249,New York,Salt Lake City
2020/4/1,"Denver, CO","Salt Lake City, UT",3.20%,1195,40.7776,-111.9311,39.762,-104.8758,Denver,Salt Lake City
2020/4/1,"Chicago, IL","Salt Lake City, UT",2.50%,1195,40.7776,-111.9311,41.8375,-87.6866,Chicago,Salt Lake City
2020/4/1,"Houston, TX","San Antonio, TX",14.40%,2447,29.4632,-98.5238,29.786,-95.3885,Houston,San Antonio
2020/4/1,"Los Angeles, CA","San Antonio, TX",9.40%,2447,29.4632,-98.5238,34.1141,-118.4068,Los Angeles,San Antonio
2020/4/1,"Austin, TX","San Antonio, TX",9.20%,2447,29.4632,-98.5238,30.3005,-97.7522,Austin,San Antonio
2020/4/1,"Chicago, IL","San Antonio, TX",8.60%,2447,29.4632,-98.5238,41.8375,-87.6866,Chicago,San Antonio
2020/4/1,"Washington, DC","San Antonio, TX",6.40%,2447,29.4632,-98.5238,38.9047,-77.0163,Washington,San Antonio
2020/4/1,"Seattle, WA","San Antonio, TX",6.10%,2447,29.4632,-98.5238,47.6211,-122.3244,Seattle,San Antonio
2020/4/1,"Dallas, TX","San Antonio, TX",4.30%,2447,29.4632,-98.5238,32.7935,-96.7667,Dallas,San Antonio
2020/4/1,"San Jose, CA","San Antonio, TX",4.20%,2447,29.4632,-98.5238,37.3012,-121.848,San Jose,San Antonio
2020/4/1,"San Diego, CA","San Antonio, TX",3.60%,2447,29.4632,-98.5238,32.8313,-117.1222,San Diego,San Antonio
2020/4/1,"New York, NY","San Antonio, TX",2.50%,2447,29.4632,-98.5238,40.6943,-73.9249,New York,San Antonio
2020/4/1,"Los Angeles, CA","San Diego, CA",47.50%,784,32.8313,-117.1222,34.1141,-118.4068,Los Angeles,San Diego
2020/4/1,"San Jose, CA","San Diego, CA",15.30%,784,32.8313,-117.1222,37.3012,-121.848,San Jose,San Diego
2020/4/1,"Seattle, WA","San Diego, CA",4.90%,784,32.8313,-117.1222,47.6211,-122.3244,Seattle,San Diego
2020/4/1,"Washington, DC","San Diego, CA",3.60%,784,32.8313,-117.1222,38.9047,-77.0163,Washington,San Diego
2020/4/1,"New York, NY","San Diego, CA",2.70%,784,32.8313,-117.1222,40.6943,-73.9249,New York,San Diego
2020/4/1,"Phoenix, AZ","San Diego, CA",2.10%,784,32.8313,-117.1222,33.5722,-112.0892,Phoenix,San Diego
2020/4/1,"Chicago, IL","San Diego, CA",2.00%,784,32.8313,-117.1222,41.8375,-87.6866,Chicago,San Diego
2020/4/1,"Denver, CO","San Diego, CA",1.60%,784,32.8313,-117.1222,39.762,-104.8758,Denver,San Diego
2020/4/1,"Boston, MA","San Diego, CA",1.50%,784,32.8313,-117.1222,42.3188,-71.0852,Boston,San Diego
2020/4/1,"Sacramento, CA","San Diego, CA",1.50%,784,32.8313,-117.1222,38.5677,-121.4685,Sacramento,San Diego
2020/4/1,"Sacramento, CA","San Jose, CA",18.40%,-31788,37.3012,-121.848,38.5677,-121.4685,Sacramento,San Jose
2020/4/1,"Los Angeles, CA","San Jose, CA",15.20%,-31788,37.3012,-121.848,34.1141,-118.4068,Los Angeles,San Jose
2020/4/1,"New York, NY","San Jose, CA",8.60%,-31788,37.3012,-121.848,40.6943,-73.9249,New York,San Jose
2020/4/1,"Santa Maria, CA","San Jose, CA",6.70%,-31788,37.3012,-121.848,34.9333,-120.4431,Santa Maria,San Jose
2020/4/1,"Salinas, CA","San Jose, CA",6.10%,-31788,37.3012,-121.848,36.6883,-121.6317,Salinas,San Jose
2020/4/1,"Seattle, WA","San Jose, CA",6.00%,-31788,37.3012,-121.848,47.6211,-122.3244,Seattle,San Jose
